ProductKey;ProductCode;ProductName;Manufacturer;Brand;Color;UnitCost;UnitPrice;Subcategory;Category
1445;503038;"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold";The Phone Company;The Phone Company;Gold;123,24;268;Touch Screen Phones;Cell phones
1446;503039;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;The Phone Company;The Phone Company;Gold;132,9;289;Touch Screen Phones;Cell phones
1447;503040;The Phone Company Touch Screen Phones SAW/Built-in M801 Gold;The Phone Company;The Phone Company;Gold;137,5;299;Touch Screen Phones;Cell phones
1448;503041;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold;The Phone Company;The Phone Company;Gold;117,73;256;Touch Screen Phones;Cell phones
1449;503042;The Phone Company Touch Screen Phones Infrared M901 Gold;The Phone Company;The Phone Company;Gold;137,96;300;Touch Screen Phones;Cell phones
1450;503043;The Phone Company Touch Screen Phones Capacitive M908 Gold;The Phone Company;The Phone Company;Gold;141,64;308;Touch Screen Phones;Cell phones
1451;503044;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold;The Phone Company;The Phone Company;Gold;123,24;268;Touch Screen Phones;Cell phones
1452;503045;The Phone Company Touch Screen Phones SAW/On-wall M806 Gold;The Phone Company;The Phone Company;Gold;134,74;293;Touch Screen Phones;Cell phones
1453;503046;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;The Phone Company;The Phone Company;Gold;118,65;258;Touch Screen Phones;Cell phones
1454;503047;The Phone Company Finger Touch Screen Phones M30 Gold;The Phone Company;The Phone Company;Gold;91,51;199;Touch Screen Phones;Cell phones
1455;503048;The Phone Company Pen Touch Screen Phones M320 Gold;The Phone Company;The Phone Company;Gold;133,36;290;Touch Screen Phones;Cell phones
1456;503049;The Phone Company Sharp Touch Screen Phones M910 Gold;The Phone Company;The Phone Company;Gold;138,42;301;Touch Screen Phones;Cell phones
1457;503050;The Phone Company Touch Screen Phones - CRT M11 Gold;The Phone Company;The Phone Company;Gold;86,91;189;Touch Screen Phones;Cell phones
1458;503051;The Phone Company Touch Screen Phones - LCD M12 Gold;The Phone Company;The Phone Company;Gold;91,97;200;Touch Screen Phones;Cell phones
1470;504001;The Phone Company Smart phones without camera E100 Black;The Phone Company;The Phone Company;Black;65,77;129;Smart phones & PDAs;Cell phones
1471;504002;The Phone Company Microsoft Windows Mobile M200 Black;The Phone Company;The Phone Company;Black;105,31;229;Smart phones & PDAs;Cell phones
1472;504003;The Phone Company Smart phones 4 GB of Memory M300 Black;The Phone Company;The Phone Company;Black;109,91;239;Smart phones & PDAs;Cell phones
1473;504004;The Phone Company Smart phones 8 GB of Memory M400 Black;The Phone Company;The Phone Company;Black;123,7;269;Smart phones & PDAs;Cell phones
1474;504005;The Phone Company Smart phones 160x160 M26 Black;The Phone Company;The Phone Company;Black;95,65;208;Smart phones & PDAs;Cell phones
1475;504006;The Phone Company Smart phones 6-LINE SCREEN M21 Black;The Phone Company;The Phone Company;Black;105,77;230;Smart phones & PDAs;Cell phones
1476;504007;The Phone Company Smart phones -320 x 320 M86 Black;The Phone Company;The Phone Company;Black;132,44;288;Smart phones & PDAs;Cell phones
1477;504008;The Phone Company Smart phones Unlocked M300 Black;The Phone Company;The Phone Company;Black;122,78;267;Smart phones & PDAs;Cell phones
1478;504009;The Phone Company Smart phones Expert M400 Black;The Phone Company;The Phone Company;Black;137,96;300;Smart phones & PDAs;Cell phones
1480;504011;The Phone Company Smart phones without camera E100 Grey;The Phone Company;The Phone Company;Grey;65,77;129;Smart phones & PDAs;Cell phones
1486;504017;The Phone Company Smart phones 320 x 320 M86 Grey;The Phone Company;The Phone Company;Grey;132,44;288;Smart phones & PDAs;Cell phones
1487;504018;The Phone Company Smart phones Unlocked M300 Grey;The Phone Company;The Phone Company;Grey;122,78;267;Smart phones & PDAs;Cell phones
1488;504019;The Phone Company Smart phones Expert M400 Grey;The Phone Company;The Phone Company;Grey;137,96;300;Smart phones & PDAs;Cell phones
1489;504020;The Phone Company Smart phones Unlocked International M800 Grey;The Phone Company;The Phone Company;Grey;142,56;310;Smart phones & PDAs;Cell phones
1490;504021;The Phone Company Smart phones without camera E100 White;The Phone Company;The Phone Company;White;65,77;129;Smart phones & PDAs;Cell phones
1491;504022;The Phone Company Microsoft Windows Mobile M200 White;The Phone Company;The Phone Company;White;105,31;229;Smart phones & PDAs;Cell phones
1492;504023;The Phone Company Smart phones 4 GB of Memory M300 White;The Phone Company;The Phone Company;White;109,91;239;Smart phones & PDAs;Cell phones
1493;504024;The Phone Company Smart phones 8 GB of Memory M400 White;The Phone Company;The Phone Company;White;123,7;269;Smart phones & PDAs;Cell phones
1494;504025;The Phone Company Smart phones 160x160 M26 White;The Phone Company;The Phone Company;White;95,65;208;Smart phones & PDAs;Cell phones
1495;504026;The Phone Company Smart phones 6-LINE SCREEN M21 White;The Phone Company;The Phone Company;White;105,77;230;Smart phones & PDAs;Cell phones
1496;504027;The Phone Company Smart phones 320 x 320 M86 White;The Phone Company;The Phone Company;White;132,44;288;Smart phones & PDAs;Cell phones
1497;504028;The Phone Company Smart phones Unlocked M300 White;The Phone Company;The Phone Company;White;122,78;267;Smart phones & PDAs;Cell phones
1498;504029;The Phone Company Smart phones Expert M400 White;The Phone Company;The Phone Company;White;137,96;300;Smart phones & PDAs;Cell phones
1499;504030;The Phone Company Smart phones Unlocked International M800 White;The Phone Company;The Phone Company;White;142,56;310;Smart phones & PDAs;Cell phones
1500;504031;The Phone Company Smart phones without camera E100 Pink;The Phone Company;The Phone Company;Pink;65,77;129;Smart phones & PDAs;Cell phones
1501;504032;The Phone Company Microsoft Windows Mobile M200 Pink;The Phone Company;The Phone Company;Pink;105,31;229;Smart phones & PDAs;Cell phones
1502;504033;The Phone Company Smart phones 4 GB of Memory M300 Pink;The Phone Company;The Phone Company;Pink;109,91;239;Smart phones & PDAs;Cell phones
1503;504034;The Phone Company Smart phones 8 GB of Memory M400 Pink;The Phone Company;The Phone Company;Pink;123,7;269;Smart phones & PDAs;Cell phones
1504;504035;The Phone Company Smart phones 160x160 M26 Pink;The Phone Company;The Phone Company;Pink;95,65;208;Smart phones & PDAs;Cell phones
1505;504036;The Phone Company Smart phones 6-LINE SCREEN M21 Pink;The Phone Company;The Phone Company;Pink;105,77;230;Smart phones & PDAs;Cell phones
1506;504037;The Phone Company Smart phones 320 x 320 M86 Pink;The Phone Company;The Phone Company;Pink;132,44;288;Smart phones & PDAs;Cell phones
1507;504038;The Phone Company Smart phones Unlocked M300 Pink;The Phone Company;The Phone Company;Pink;122,78;267;Smart phones & PDAs;Cell phones
1508;504039;The Phone Company Smart phones Expert M400 Pink;The Phone Company;The Phone Company;Pink;137,96;300;Smart phones & PDAs;Cell phones
1509;504040;The Phone Company Smart phones Unlocked International M800 Pink;The Phone Company;The Phone Company;Pink;142,56;310;Smart phones & PDAs;Cell phones
1510;504041;The Phone Company Smart phones without camera E100 Gold;The Phone Company;The Phone Company;Gold;65,77;129;Smart phones & PDAs;Cell phones
1511;504042;The Phone Company Microsoft Windows Mobile M200 Gold;The Phone Company;The Phone Company;Gold;105,31;229;Smart phones & PDAs;Cell phones
1512;504043;The Phone Company Smart phones 4 GB of Memory M300 Gold;The Phone Company;The Phone Company;Gold;109,91;239;Smart phones & PDAs;Cell phones
1513;504044;The Phone Company Smart phones 8 GB of Memory M400 Gold;The Phone Company;The Phone Company;Gold;123,7;269;Smart phones & PDAs;Cell phones
1514;504045;The Phone Company Smart phones 160x160 M26 Gold;The Phone Company;The Phone Company;Gold;95,65;208;Smart phones & PDAs;Cell phones
1515;504046;The Phone Company Smart phones 6-LINE SCREEN M21 Gold;The Phone Company;The Phone Company;Gold;105,77;230;Smart phones & PDAs;Cell phones
1516;504047;The Phone Company Smart phones 320 x 320 M86 Gold;The Phone Company;The Phone Company;Gold;132,44;288;Smart phones & PDAs;Cell phones
1517;504048;The Phone Company Smart phones Unlocked M300 Gold;The Phone Company;The Phone Company;Gold;122,78;267;Smart phones & PDAs;Cell phones
1518;504049;The Phone Company Smart phones Expert M400 Gold;The Phone Company;The Phone Company;Gold;137,96;300;Smart phones & PDAs;Cell phones
1519;504050;The Phone Company Smart phones Unlocked International M800 Gold;The Phone Company;The Phone Company;Gold;142,56;310;Smart phones & PDAs;Cell phones
1520;504051;The Phone Company PDA Wifi 3.5-inch M200 Black;The Phone Company;The Phone Company;Black;128,76;280;Smart phones & PDAs;Cell phones
1521;504052;The Phone Company PDA Wifi 3.7-inch M250 Black;The Phone Company;The Phone Company;Black;142,56;310;Smart phones & PDAs;Cell phones
1522;504053;The Phone Company PDA Wifi 4.7-inch L290 Black;The Phone Company;The Phone Company;Black;125,9;380;Smart phones & PDAs;Cell phones
1523;504054;The Phone Company PDA Phone 3.5 inches M320 Black;The Phone Company;The Phone Company;Black;137,5;299;Smart phones & PDAs;Cell phones
1524;504055;The Phone Company PDA Phone 3.7 inches M340 Black;The Phone Company;The Phone Company;Black;151,76;330;Smart phones & PDAs;Cell phones
1525;504056;The Phone Company PDA Phone 4.7 inches L360 Black;The Phone Company;The Phone Company;Black;133,19;402;Smart phones & PDAs;Cell phones
1526;504057;The Phone Company PDA Phone Unlocked 3.7 inches M510 Black;The Phone Company;The Phone Company;Black;109,45;238;Smart phones & PDAs;Cell phones
1527;504058;The Phone Company PDA Phone Unlocked 3.5 inches M530 Black;The Phone Company;The Phone Company;Black;123,24;268;Smart phones & PDAs;Cell phones
1528;504059;The Phone Company PDA Phone Unlocked 4.7 inches L550 Black;The Phone Company;The Phone Company;Black;100,06;302;Smart phones & PDAs;Cell phones
1529;504060;The Phone Company PDA Handheld 3.5 inch M610 Black;The Phone Company;The Phone Company;Black;117,27;255;Smart phones & PDAs;Cell phones
1530;504061;The Phone Company PDA Handheld 3.7 inch M630 Black;The Phone Company;The Phone Company;Black;122,32;266;Smart phones & PDAs;Cell phones
1531;504062;The Phone Company PDA Handheld 4.7 inch L650 Black;The Phone Company;The Phone Company;Black;128,88;389;Smart phones & PDAs;Cell phones
1532;504063;The Phone Company PDA Palm 3.5 inch M810 Black;The Phone Company;The Phone Company;Black;128,76;280;Smart phones & PDAs;Cell phones
1533;504064;The Phone Company PDA Palm 3.7 inch M830 Black;The Phone Company;The Phone Company;Black;137,5;299;Smart phones & PDAs;Cell phones
1534;504065;The Phone Company PDA Palm 4.7 inch L850 Black;The Phone Company;The Phone Company;Black;131,87;398;Smart phones & PDAs;Cell phones
1535;504066;The Phone Company PDA GPS Phone 3.5 inch M910 Black;The Phone Company;The Phone Company;Black;123,24;268;Smart phones & PDAs;Cell phones
1536;504067;The Phone Company PDA GPS Phone 3.7 inch M930 Black;The Phone Company;The Phone Company;Black;137,04;298;Smart phones & PDAs;Cell phones
1537;504068;The Phone Company PDA GPS Phone 4.7 inch L950 Black;The Phone Company;The Phone Company;Black;121,93;368;Smart phones & PDAs;Cell phones
1538;504069;The Phone Company PDA Wifi 3.5-inch M200 Silver;The Phone Company;The Phone Company;Silver;128,76;280;Smart phones & PDAs;Cell phones
1539;504070;The Phone Company PDA Wifi 3.7-inch M250 Silver;The Phone Company;The Phone Company;Silver;142,56;310;Smart phones & PDAs;Cell phones
1540;504071;The Phone Company PDA Wifi 4.7-inch L290 Silver;The Phone Company;The Phone Company;Silver;125,9;380;Smart phones & PDAs;Cell phones
1541;504072;The Phone Company PDA Phone 3.5 inches M320 Silver;The Phone Company;The Phone Company;Silver;137,5;299;Smart phones & PDAs;Cell phones
1542;504073;The Phone Company PDA Phone 3.7 inches M340 Silver;The Phone Company;The Phone Company;Silver;151,76;330;Smart phones & PDAs;Cell phones
1543;504074;The Phone Company PDA Phone 4.7 inches L360 Silver;The Phone Company;The Phone Company;Silver;133,19;402;Smart phones & PDAs;Cell phones
1544;504075;The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver;The Phone Company;The Phone Company;Silver;109,45;238;Smart phones & PDAs;Cell phones
1545;504076;The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver;The Phone Company;The Phone Company;Silver;123,24;268;Smart phones & PDAs;Cell phones
1546;504077;The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver;The Phone Company;The Phone Company;Silver;100,06;302;Smart phones & PDAs;Cell phones
1547;504078;The Phone Company PDA Handheld 3.5 inch M610 Silver;The Phone Company;The Phone Company;Silver;117,27;255;Smart phones & PDAs;Cell phones
1548;504079;The Phone Company PDA Handheld 3.7 inch M630 Silver;The Phone Company;The Phone Company;Silver;122,32;266;Smart phones & PDAs;Cell phones
1549;504080;The Phone Company PDA Handheld 4.7 inch L650 Silver;The Phone Company;The Phone Company;Silver;128,88;389;Smart phones & PDAs;Cell phones
1550;504081;The Phone Company PDA Palm 3.5 inch M810 Silver;The Phone Company;The Phone Company;Silver;128,76;280;Smart phones & PDAs;Cell phones
1551;504082;The Phone Company PDA Palm 3.7 inch M830 Silver;The Phone Company;The Phone Company;Silver;137,5;299;Smart phones & PDAs;Cell phones
1552;504083;The Phone Company PDA Palm 4.7 inch L850 Silver;The Phone Company;The Phone Company;Silver;131,87;398;Smart phones & PDAs;Cell phones
1553;504084;The Phone Company PDA GPS Phone 3.5 inch M910 Silver;The Phone Company;The Phone Company;Silver;123,24;268;Smart phones & PDAs;Cell phones
1554;504085;The Phone Company PDA GPS Phone 3.7 inch M930 Silver;The Phone Company;The Phone Company;Silver;137,04;298;Smart phones & PDAs;Cell phones
1555;504086;The Phone Company PDA GPS Phone 4.7 inch L950 Silver;The Phone Company;The Phone Company;Silver;121,93;368;Smart phones & PDAs;Cell phones
1556;504087;The Phone Company PDA Wifi 3.5-inch M200 White;The Phone Company;The Phone Company;White;128,76;280;Smart phones & PDAs;Cell phones
1557;504088;The Phone Company PDA Wifi 3.7-inch M250 White;The Phone Company;The Phone Company;White;142,56;310;Smart phones & PDAs;Cell phones
1558;504089;The Phone Company PDA Wifi 4.7-inch L290 White;The Phone Company;The Phone Company;White;125,9;380;Smart phones & PDAs;Cell phones
1559;504090;The Phone Company PDA Phone 3.5 inches M320 White;The Phone Company;The Phone Company;White;137,5;299;Smart phones & PDAs;Cell phones
1560;504091;The Phone Company PDA Phone 3.7 inches M340 White;The Phone Company;The Phone Company;White;151,76;330;Smart phones & PDAs;Cell phones
1561;504092;The Phone Company PDA Phone 4.7 inches L360 White;The Phone Company;The Phone Company;White;133,19;402;Smart phones & PDAs;Cell phones
1562;504093;The Phone Company PDA Phone Unlocked 3.7 inches M510 White;The Phone Company;The Phone Company;White;109,45;238;Smart phones & PDAs;Cell phones
1563;504094;The Phone Company PDA Phone Unlocked 3.5 inches M530 White;The Phone Company;The Phone Company;White;123,24;268;Smart phones & PDAs;Cell phones
1564;504095;The Phone Company PDA Phone Unlocked 4.7 inches L550 White;The Phone Company;The Phone Company;White;100,06;302;Smart phones & PDAs;Cell phones
1565;504096;The Phone Company PDA Handheld 3.5 inch M610 White;The Phone Company;The Phone Company;White;117,27;255;Smart phones & PDAs;Cell phones
1566;504097;The Phone Company PDA Handheld 3.7 inch M630 White;The Phone Company;The Phone Company;White;122,32;266;Smart phones & PDAs;Cell phones
1567;504098;The Phone Company PDA Handheld 4.7 inch L650 White;The Phone Company;The Phone Company;White;128,88;389;Smart phones & PDAs;Cell phones
1568;504099;The Phone Company PDA Palm 3.5 inch M810 White;The Phone Company;The Phone Company;White;128,76;280;Smart phones & PDAs;Cell phones
1569;504100;The Phone Company PDA Palm 3.7 inch M830 White;The Phone Company;The Phone Company;White;137,5;299;Smart phones & PDAs;Cell phones
1570;504101;The Phone Company PDA Palm 4.7 inch L850 White;The Phone Company;The Phone Company;White;131,87;398;Smart phones & PDAs;Cell phones
356;301019;Fabrikam Laptop14.1W M4180 Red;Fabrikam, Inc.;Fabrikam;Red;210,11;456,9;Laptops;Computers
357;301020;Fabrikam Laptop14.1 E4101 Red;Fabrikam, Inc.;Fabrikam;Red;168,24;330;Laptops;Computers
358;301021;Fabrikam Laptop8.9 E8002 Red;Fabrikam, Inc.;Fabrikam;Red;166,2;326;Laptops;Computers
359;301022;Fabrikam Laptop12 M2002 Red;Fabrikam, Inc.;Fabrikam;Red;187,62;368;Laptops;Computers
360;301023;Fabrikam Laptop13.3 M3000 Red;Fabrikam, Inc.;Fabrikam;Red;193,74;380;Laptops;Computers
361;301024;Fabrikam Laptop13.3W M3080 Red;Fabrikam, Inc.;Fabrikam;Red;198,32;389;Laptops;Computers
1116;402073;Fabrikam SLR Camera X147 Grey;Fabrikam, Inc.;Fabrikam;Grey;213,7;645;Digital SLR Cameras;Cameras and camcorders
1117;402074;"Fabrikam SLR Camera 35"" X358 Grey";Fabrikam, Inc.;Fabrikam;Grey;144,52;436,2;Digital SLR Cameras;Cameras and camcorders
1118;402075;Fabrikam SLR Camera M147 Grey;Fabrikam, Inc.;Fabrikam;Grey;153,59;334;Digital SLR Cameras;Cameras and camcorders
1119;402076;"Fabrikam SLR Camera 35"" M358 Grey";Fabrikam, Inc.;Fabrikam;Grey;150,84;328;Digital SLR Cameras;Cameras and camcorders
1120;402077;Fabrikam SLR Camera X148 Silver Grey;Fabrikam, Inc.;Fabrikam;Silver Grey;217,68;657;Digital SLR Cameras;Cameras and camcorders
1121;402078;"Fabrikam SLR Camera 35"" X358 Silver Grey";Fabrikam, Inc.;Fabrikam;Silver Grey;144,52;436,2;Digital SLR Cameras;Cameras and camcorders
1122;402079;Fabrikam SLR Camera M148 Silver Grey;Fabrikam, Inc.;Fabrikam;Silver Grey;152,68;332;Digital SLR Cameras;Cameras and camcorders
1123;402080;"Fabrikam SLR Camera 35"" M358 Silver Grey";Fabrikam, Inc.;Fabrikam;Silver Grey;150,84;328;Digital SLR Cameras;Cameras and camcorders
1124;402081;Fabrikam SLR Camera X148 Gold;Fabrikam, Inc.;Fabrikam;Gold;217,68;657;Digital SLR Cameras;Cameras and camcorders
1125;402082;"Fabrikam SLR Camera 35"" X358 Gold";Fabrikam, Inc.;Fabrikam;Gold;144,52;436,2;Digital SLR Cameras;Cameras and camcorders
1126;402083;Fabrikam SLR Camera M148 Gold;Fabrikam, Inc.;Fabrikam;Gold;152,68;332;Digital SLR Cameras;Cameras and camcorders
1127;402084;"Fabrikam SLR Camera 35"" M358 Gold";Fabrikam, Inc.;Fabrikam;Gold;150,84;328;Digital SLR Cameras;Cameras and camcorders
1128;402085;Fabrikam SLR Camera X149 Pink;Fabrikam, Inc.;Fabrikam;Pink;207,74;627;Digital SLR Cameras;Cameras and camcorders
1129;402086;"Fabrikam SLR Camera 35"" X358 Pink";Fabrikam, Inc.;Fabrikam;Pink;144,52;436,2;Digital SLR Cameras;Cameras and camcorders
